state,standards_year,source_file,targetTags,newTagName,newTagValue
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.G.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.G.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.G.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.G.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.G.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.G.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.G.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.G.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Domain: 1.MD/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.1.MD
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.MD.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.MD.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.MD.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.MD.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.MD.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.MD.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.MD.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.MD.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.MD.B.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.MD.B.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.MD.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.MD.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.MD.C.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.MD.C.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Domain: 1.NBT/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.1.NBT
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.NBT.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.NBT.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.NBT.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.NBT.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.NBT.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.NBT.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.NBT.B.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.NBT.B.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Child Standard: 1.NBT.B.2.a/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.1.NBT.B.2.a
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Child Standard: 1.NBT.B.2.b/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.1.NBT.B.2.b
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Child Standard: 1.NBT.B.2.c/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.1.NBT.B.2.c
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.NBT.B.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.NBT.B.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.NBT.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.NBT.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.NBT.C.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.NBT.C.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.NBT.C.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.NBT.C.5
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.NBT.C.6/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.NBT.C.6
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Domain: 1.OA/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.1.OA
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.OA.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.OA.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.OA.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.OA.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.B.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.B.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.B.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.B.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.OA.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.OA.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.C.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.C.5
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.C.6/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.C.6
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Cluster: 1.OA.D/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.1.OA.D
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.D.7/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.D.7
MA,,Learnosity_Bulk_Tagging_MA_Grade_1.csv,CCSS Math Standard: 1.OA.D.8/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.1.OA.D.8
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Domain: 2.G/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.2.G
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.G.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.G.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.G.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.G.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.G.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.G.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.G.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.G.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Domain: 2.MD/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.2.MD
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.MD.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.MD.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.A.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.A.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.MD.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.MD.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.B.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.B.5
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.B.6/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.B.6
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.MD.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.MD.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.C.7/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.C.7
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.C.8/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.C.8
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.MD.D/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.MD.D
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.D.10/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.D.10
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.MD.D.9/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.MD.D.9
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Domain: 2.NBT/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.2.NBT
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.NBT.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.NBT.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Child Standard: 2.NBT.A.1.a/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.2.NBT.A.1.a
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Child Standard: 2.NBT.A.1.b/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.2.NBT.A.1.b
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.A.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.A.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.NBT.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.NBT.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.B.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.B.5
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.B.6/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.B.6
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.B.7/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.B.7
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.B.8/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.B.8
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.NBT.B.9/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.NBT.B.9
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Domain: 2.OA/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.2.OA
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.OA.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.OA.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.OA.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.OA.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.OA.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.OA.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.OA.B.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.OA.B.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Cluster: 2.OA.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.2.OA.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.OA.C.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.OA.C.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_2.csv,CCSS Math Standard: 2.OA.C.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.2.OA.C.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Domain: 3.G/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.3.G
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Cluster: 3.G.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.G.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.G.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.G.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.G.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.G.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Domain: 3.MD/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.3.MD
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Cluster: 3.MD.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.MD.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Cluster: 3.MD.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.MD.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.B.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.B.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.B.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.B.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Cluster: 3.MD.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.MD.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.C.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.C.5
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Child Standard: 3.MD.C.5.a/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.MD.C.5.a
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Child Standard: 3.MD.C.5.b/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.MD.C.5.b
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.C.6/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.C.6
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.C.7/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.C.7
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Child Standard: 3.MD.C.7.a/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.MD.C.7.a
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Child Standard: 3.MD.C.7.b/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.MD.C.7.b
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Child Standard: 3.MD.C.7.c/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.MD.C.7.c
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Child Standard: 3.MD.C.7.d/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.MD.C.7.d
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Cluster: 3.MD.D/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.MD.D
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.MD.D.8/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.MD.D.8
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Domain: 3.NBT/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.3.NBT
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Cluster: 3.NBT.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.NBT.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.NBT.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.NBT.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.NBT.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.NBT.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch1.csv,CCSS Math Standard: 3.NBT.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.NBT.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Domain: 3.NF/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.3.NF
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Cluster: 3.NF.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.NF.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.NF.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.NF.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.NF.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.NF.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Child Standard: 3.NF.A.2.a/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.NF.A.2.a
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Child Standard: 3.NF.A.2.b/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.NF.A.2.b
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.NF.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.NF.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Child Standard: 3.NF.A.3.a/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.NF.A.3.a
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Child Standard: 3.NF.A.3.b/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.NF.A.3.b
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Child Standard: 3.NF.A.3.c/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.NF.A.3.c
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Child Standard: 3.NF.A.3.d/Curriculum: Eureka Math 2 UTE,MA-DESE Child Standard,MA.3.NF.A.3.d
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Domain: 3.OA/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.3.OA
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Cluster: 3.OA.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.OA.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.A.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.A.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Cluster: 3.OA.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.OA.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.B.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.B.5
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.B.6/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.B.6
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Cluster: 3.OA.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.OA.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.C.7/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.C.7
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Cluster: 3.OA.D/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.3.OA.D
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.D.8/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.D.8
MA,,Learnosity_Bulk_Tagging_MA_Grade_3_batch2.csv,CCSS Math Standard: 3.OA.D.9/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.3.OA.D.9
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Domain: 4.G/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.4.G
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Cluster: 4.G.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.4.G.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.G.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.G.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.G.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.G.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.G.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.G.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Domain: 4.MD/Curriculum: Eureka Math 2 UTE,MA-DESE Domain,MA.4.MD
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Cluster: 4.MD.A/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.4.MD.A
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.MD.A.1/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.MD.A.1
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.MD.A.2/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.MD.A.2
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.MD.A.3/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.MD.A.3
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Cluster: 4.MD.B/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.4.MD.B
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.MD.B.4/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.MD.B.4
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Cluster: 4.MD.C/Curriculum: Eureka Math 2 UTE,MA-DESE Cluster,MA.4.MD.C
MA,,Learnosity_Bulk_Tagging_MA_Grade_4_batch1.csv,CCSS Math Standard: 4.MD.C.5/Curriculum: Eureka Math 2 UTE,MA-DESE Standard,MA.4.MD.C.5
